estabelecimento_codigo_ibge_municipio,data_aplicacao,n,uf,n_7mean
1200302,2021-01-31,79,AC,68.5714285714286
1200302,2021-02-01,108,AC,66
1200302,2021-02-02,65,AC,66.4285714285714
1200302,2021-02-03,129,AC,79.2857142857143
1200302,2021-02-04,41,AC,69.7142857142857
1200302,2021-02-05,40,AC,66.4285714285714
1200302,2021-02-06,34,AC,70.8571428571429
1200302,2021-02-08,25,AC,63.1428571428572
1200302,2021-02-09,20,AC,50.5714285714286
1200302,2021-02-10,16,AC,43.5714285714286
1200302,2021-02-11,9,AC,26.4285714285714
1200302,2021-02-12,2,AC,20.8571428571429
1200328,2021-01-20,34,AC,
1200328,2021-01-23,7,AC,
1200328,2021-01-24,1,AC,
1200328,2021-01-25,31,AC,
1200328,2021-01-26,66,AC,
1200328,2021-01-27,84,AC,
1200328,2021-01-28,50,AC,39
1200328,2021-01-29,40,AC,39.8571428571429
1200328,2021-01-30,8,AC,40
1200328,2021-01-31,1,AC,40
1200328,2021-02-03,1,AC,35.7142857142857
1200328,2021-02-09,1,AC,26.4285714285714
1200328,2021-02-11,1,AC,14.5714285714286
1200336,2021-01-20,3,AC,
1200336,2021-01-21,56,AC,
1200336,2021-01-22,7,AC,
1200336,2021-01-25,58,AC,
1200336,2021-01-26,128,AC,
1200336,2021-01-27,197,AC,
1200336,2021-01-28,7,AC,65.1428571428571
1200336,2021-01-29,9,AC,66
1200336,2021-02-01,39,AC,63.5714285714286
1200336,2021-02-02,17,AC,65
1200336,2021-02-03,35,AC,61.7142857142857
1200336,2021-02-04,11,AC,45
1200336,2021-02-05,12,AC,18.5714285714286
1200336,2021-02-08,2,AC,17.8571428571429
1200336,2021-02-10,10,AC,18
1200336,2021-02-11,2,AC,12.7142857142857
1200344,2021-01-19,9,AC,
1200344,2021-01-20,11,AC,
1200344,2021-01-21,20,AC,
1200344,2021-01-23,24,AC,
1200344,2021-01-24,26,AC,
1200344,2021-01-25,30,AC,
1200344,2021-01-26,2,AC,17.4285714285714
1200344,2021-01-27,57,AC,24.2857142857143
1200344,2021-01-28,25,AC,26.2857142857143
1200344,2021-01-29,10,AC,24.8571428571429
1200344,2021-02-01,3,AC,21.8571428571429
1200351,2021-01-21,3,AC,
1200351,2021-01-22,31,AC,
1200351,2021-01-25,22,AC,
1200351,2021-01-26,54,AC,
1200351,2021-01-27,52,AC,
1200351,2021-01-28,89,AC,
1200351,2021-01-29,151,AC,57.4285714285714
1200351,2021-01-30,55,AC,64.8571428571429
1200351,2021-01-31,37,AC,65.7142857142857
1200351,2021-02-01,32,AC,67.1428571428571
1200351,2021-02-02,36,AC,64.5714285714286
1200351,2021-02-03,40,AC,62.8571428571429
1200351,2021-02-04,22,AC,53.2857142857143
1200351,2021-02-05,1,AC,31.8571428571429
1200351,2021-02-08,14,AC,26
1200351,2021-02-09,1,AC,20.8571428571429
1200385,2021-01-20,3,AC,
1200385,2021-01-21,6,AC,
1200385,2021-01-23,11,AC,
1200385,2021-01-24,2,AC,
1200385,2021-01-25,1,AC,
1200385,2021-01-26,1,AC,
1200385,2021-01-27,19,AC,6.14285714285714
1200385,2021-01-28,3,AC,6.14285714285714
1200385,2021-01-29,6,AC,6.14285714285714
1200385,2021-02-01,37,AC,9.85714285714286
1200385,2021-02-05,36,AC,14.7142857142857
1200385,2021-02-10,4,AC,15.1428571428571
1200385,2021-02-11,8,AC,16.1428571428571
1200393,2021-01-21,12,AC,
1200393,2021-01-22,12,AC,
1200393,2021-01-25,21,AC,
1200393,2021-01-26,51,AC,
1200393,2021-01-27,43,AC,
1200393,2021-01-28,21,AC,
1200393,2021-01-29,39,AC,28.4285714285714
1200393,2021-02-01,19,AC,29.4285714285714
1200393,2021-02-03,12,AC,29.4285714285714
1200393,2021-02-05,3,AC,26.8571428571429
1200393,2021-02-08,22,AC,22.7142857142857
1200393,2021-02-10,2,AC,16.8571428571429
1200401,2021-01-20,503,AC,
1200401,2021-01-21,275,AC,
1200401,2021-01-22,398,AC,
1200401,2021-01-23,24,AC,
1200401,2021-01-25,290,AC,
1200401,2021-01-26,340,AC,
1200401,2021-01-27,92,AC,274.571428571429
1200401,2021-01-28,162,AC,225.857142857143
1200401,2021-01-29,715,AC,288.714285714286
1200401,2021-01-30,47,AC,238.571428571429
1200401,2021-02-01,163,AC,258.428571428571
1200401,2021-02-02,70,AC,227
1200401,2021-02-03,330,AC,225.571428571429
1200401,2021-02-04,40,AC,218.142857142857
1200401,2021-02-05,81,AC,206.571428571429
1200401,2021-02-08,104,AC,119.285714285714
1200401,2021-02-09,95,AC,126.142857142857
1200401,2021-02-10,18,AC,105.428571428571
1200401,2021-02-11,6,AC,96.2857142857143
1200427,2021-01-20,1,AC,
1200427,2021-01-21,38,AC,
1200427,2021-01-22,19,AC,
1200427,2021-01-23,11,AC,
1200427,2021-01-24,6,AC,
1200427,2021-01-25,2,AC,
1200427,2021-01-26,1,AC,11.1428571428571
1200427,2021-01-27,3,AC,11.4285714285714
1200427,2021-01-29,16,AC,8.28571428571429
1200427,2021-02-01,10,AC,7
1200427,2021-02-02,6,AC,6.28571428571429
1200427,2021-02-03,3,AC,5.85714285714286
1200427,2021-02-04,6,AC,6.42857142857143
1200427,2021-02-05,12,AC,8
1200427,2021-02-08,12,AC,9.28571428571429
1200435,2021-01-20,6,AC,
1200435,2021-01-21,33,AC,
1200435,2021-01-22,36,AC,
1200435,2021-01-23,8,AC,
1200435,2021-01-25,30,AC,
1200435,2021-01-26,40,AC,
1200435,2021-01-27,83,AC,33.7142857142857
1200435,2021-01-28,10,AC,34.2857142857143
1200435,2021-01-29,51,AC,36.8571428571429
1200435,2021-01-30,7,AC,32.7142857142857
1200435,2021-02-01,15,AC,33.7142857142857
1200435,2021-02-02,17,AC,31.8571428571429
1200435,2021-02-03,27,AC,30
1200435,2021-02-04,20,AC,21
1200435,2021-02-06,24,AC,23
1200435,2021-02-07,12,AC,17.4285714285714
1200435,2021-02-09,27,AC,20.2857142857143
1200435,2021-02-10,28,AC,22.1428571428571
1200450,2021-01-21,17,AC,
1200450,2021-01-22,44,AC,
1200450,2021-01-25,11,AC,
1200450,2021-01-26,1,AC,
1200450,2021-01-27,26,AC,
1200450,2021-01-28,42,AC,
1200450,2021-01-29,10,AC,21.5714285714286
1200450,2021-02-01,17,AC,21.5714285714286
1200450,2021-02-04,10,AC,16.7142857142857
1200450,2021-02-09,10,AC,16.5714285714286
1200500,2021-01-19,28,AC,
1200500,2021-01-20,14,AC,
1200500,2021-01-21,74,AC,
1200500,2021-01-25,17,AC,
1200500,2021-01-26,19,AC,
1200500,2021-01-27,77,AC,
1200500,2021-01-28,13,AC,34.5714285714286
1200500,2021-01-29,27,AC,34.4285714285714
1200500,2021-02-01,29,AC,36.5714285714286
1200500,2021-02-02,27,AC,29.8571428571429
1200500,2021-02-03,20,AC,30.2857142857143
1200500,2021-02-04,9,AC,28.8571428571429
1200500,2021-02-08,20,AC,20.7142857142857
1200500,2021-02-09,10,AC,20.2857142857143
1200609,2021-01-21,17,AC,
1200609,2021-01-22,32,AC,
1200609,2021-01-24,18,AC,
1200609,2021-01-25,94,AC,
1200609,2021-01-26,96,AC,
1200609,2021-01-27,113,AC,
1200609,2021-01-28,114,AC,69.1428571428572
1200609,2021-01-29,59,AC,75.1428571428571
1200609,2021-01-30,45,AC,77
1200609,2021-01-31,10,AC,75.8571428571429
1200609,2021-02-01,17,AC,64.8571428571429
1200609,2021-02-02,23,AC,54.4285714285714
1200609,2021-02-03,38,AC,43.7142857142857
1200609,2021-02-04,44,AC,33.7142857142857
1200609,2021-02-05,17,AC,27.7142857142857
1200609,2021-02-07,2,AC,21.5714285714286
1200609,2021-02-08,55,AC,28
1200708,2021-01-21,54,AC,
1200708,2021-01-22,6,AC,
1200708,2021-01-25,5,AC,
1200708,2021-01-26,2,AC,
1200708,2021-01-27,10,AC,
1200708,2021-01-28,14,AC,
1200708,2021-01-29,28,AC,17
1200708,2021-02-01,11,AC,10.8571428571429
1200807,2021-01-25,10,AC,
1200807,2021-01-27,4,AC,
1200807,2021-01-28,6,AC,
1200807,2021-02-03,5,AC,
1200807,2021-02-08,19,AC,
1200807,2021-02-09,6,AC,
1200807,2021-02-11,12,AC,8.85714285714286
1200807,2021-02-12,1,AC,7.57142857142857
1300029,2021-01-23,70,AM,
1300029,2021-01-24,38,AM,
1300029,2021-01-25,305,AM,
1300029,2021-01-26,2,AM,
1300029,2021-01-27,4,AM,
1300029,2021-01-28,3,AM,
1300029,2021-02-01,2,AM,60.5714285714286
1300029,2021-02-02,1,AM,50.7142857142857
1300029,2021-02-03,181,AM,71.1428571428571
1300029,2021-02-04,89,AM,40.2857142857143
1300029,2021-02-05,87,AM,52.4285714285714
1300029,2021-02-06,86,AM,64.1428571428572
1300029,2021-02-07,47,AM,70.4285714285714
1300029,2021-02-08,30,AM,74.4285714285714
1300060,2021-01-18,3,AM,
1300060,2021-01-21,63,AM,
1300060,2021-01-22,14,AM,
1300060,2021-01-25,112,AM,
1300060,2021-01-26,71,AM,
1300060,2021-01-27,64,AM,
1300060,2021-01-28,7,AM,47.7142857142857
1300060,2021-01-29,32,AM,51.8571428571429
1300086,2021-01-20,18,AM,
1300086,2021-01-21,30,AM,
1300086,2021-01-22,82,AM,
1300086,2021-01-23,62,AM,
1300086,2021-01-25,5,AM,
1300086,2021-01-26,40,AM,
1300086,2021-01-27,20,AM,36.7142857142857
1300086,2021-01-28,23,AM,37.4285714285714
1300086,2021-01-29,36,AM,38.2857142857143
1300086,2021-02-01,23,AM,29.8571428571429
1300086,2021-02-03,2,AM,21.2857142857143
1300086,2021-02-04,7,AM,21.5714285714286
1300086,2021-02-05,35,AM,20.8571428571429
1300086,2021-02-06,44,AM,24.2857142857143
1300086,2021-02-08,1,AM,21.1428571428571
1300086,2021-02-09,9,AM,17.2857142857143
1300102,2021-02-01,152,AM,
1300102,2021-02-02,122,AM,
1300102,2021-02-03,38,AM,
1300102,2021-02-04,24,AM,
1300102,2021-02-05,1,AM,
1300102,2021-02-08,31,AM,
1300102,2021-02-09,1,AM,52.7142857142857
1300102,2021-02-10,8,AM,32.1428571428572
1300102,2021-02-11,11,AM,16.2857142857143
1300201,2021-01-19,9,AM,
1300201,2021-01-20,66,AM,
1300201,2021-01-21,63,AM,
1300201,2021-01-22,113,AM,
1300201,2021-01-23,105,AM,
1300201,2021-01-24,38,AM,
1300201,2021-01-25,76,AM,67.1428571428571
1300201,2021-01-26,54,AM,73.5714285714286
1300201,2021-01-27,13,AM,66
1300201,2021-01-28,9,AM,58.2857142857143
1300201,2021-01-29,6,AM,43
1300201,2021-01-30,9,AM,29.2857142857143
1300201,2021-02-01,50,AM,31
1300201,2021-02-02,31,AM,24.5714285714286
1300201,2021-02-03,27,AM,20.7142857142857
1300201,2021-02-04,269,AM,57.2857142857143
1300201,2021-02-05,63,AM,65
1300201,2021-02-06,7,AM,65.1428571428571
1300201,2021-02-08,1,AM,64
1300201,2021-02-09,12,AM,58.5714285714286
1300300,2021-01-20,35,AM,
1300300,2021-01-21,711,AM,
1300300,2021-01-22,271,AM,
1300300,2021-01-23,235,AM,
1300300,2021-01-24,82,AM,
1300300,2021-01-25,58,AM,
1300300,2021-01-26,104,AM,213.714285714286
1300300,2021-01-27,33,AM,213.428571428571
1300300,2021-01-28,94,AM,125.285714285714
1300300,2021-01-29,102,AM,101.142857142857
1300300,2021-01-30,51,AM,74.8571428571429
1300300,2021-01-31,109,AM,78.7142857142857
1300300,2021-02-01,144,AM,91
1300300,2021-02-02,92,AM,89.2857142857143
1300300,2021-02-03,60,AM,93.1428571428571
1300300,2021-02-04,71,AM,89.8571428571429
1300300,2021-02-05,49,AM,82.2857142857143
1300300,2021-02-06,44,AM,81.2857142857143
1300300,2021-02-08,22,AM,68.8571428571429
1300300,2021-02-09,10,AM,49.7142857142857
1300300,2021-02-10,46,AM,43.1428571428572
1300300,2021-02-11,6,AM,35.4285714285714
1300409,2021-01-19,1,AM,
1300409,2021-01-20,90,AM,
1300409,2021-01-21,3,AM,
1300409,2021-01-22,9,AM,
1300409,2021-01-25,19,AM,
1300409,2021-01-26,3,AM,
1300508,2021-01-20,2,AM,
1300508,2021-01-22,77,AM,
1300508,2021-01-23,213,AM,
1300508,2021-01-24,222,AM,
1300508,2021-01-25,342,AM,
1300508,2021-01-26,192,AM,
1300508,2021-01-27,185,AM,176.142857142857
1300508,2021-01-28,213,AM,206.285714285714
1300508,2021-02-01,157,AM,217.714285714286
1300508,2021-02-02,158,AM,209.857142857143
1300508,2021-02-03,74,AM,188.714285714286
1300508,2021-02-05,93,AM,153.142857142857
1300508,2021-02-09,24,AM,129.142857142857
1300508,2021-02-10,45,AM,109.142857142857
1300508,2021-02-11,27,AM,82.5714285714286
1300607,2021-01-20,20,AM,
1300607,2021-01-21,960,AM,
1300607,2021-01-22,701,AM,
1300607,2021-01-23,61,AM,
1300607,2021-01-25,706,AM,
1300607,2021-01-26,231,AM,
1300607,2021-01-27,697,AM,482.285714285714
1300607,2021-01-28,497,AM,550.428571428571
1300607,2021-01-29,190,AM,440.428571428572
1300607,2021-01-30,45,AM,346.714285714286
1300607,2021-02-01,93,AM,351.285714285714
1300607,2021-02-02,33,AM,255.142857142857
1300607,2021-02-03,4,AM,222.714285714286
1300607,2021-02-04,33,AM,127.857142857143
1300607,2021-02-05,15,AM,59
1300607,2021-02-08,27,AM,35.7142857142857
1300607,2021-02-09,63,AM,38.2857142857143
1300607,2021-02-10,20,AM,27.8571428571429
1300607,2021-02-11,264,AM,60.8571428571429
1300631,2021-01-21,4,AM,
1300631,2021-01-22,77,AM,
1300631,2021-01-23,76,AM,
1300631,2021-01-24,77,AM,
1300631,2021-01-25,38,AM,
1300631,2021-01-26,6,AM,
1300631,2021-01-27,5,AM,40.4285714285714
1300631,2021-01-28,16,AM,42.1428571428571
1300631,2021-01-29,2,AM,31.4285714285714
1300631,2021-02-01,50,AM,27.7142857142857
1300631,2021-02-02,57,AM,24.8571428571429
1300631,2021-02-03,29,AM,23.5714285714286
1300631,2021-02-04,22,AM,25.8571428571429
1300631,2021-02-05,19,AM,27.8571428571429
1300631,2021-02-06,4,AM,26.1428571428571
1300631,2021-02-07,7,AM,26.8571428571429
1300631,2021-02-08,10,AM,21.1428571428571
1300631,2021-02-09,20,AM,15.8571428571429
1300631,2021-02-10,19,AM,14.4285714285714
1300631,2021-02-11,12,AM,13
1300680,2021-01-21,1,AM,
1300680,2021-01-22,54,AM,
1300680,2021-01-25,3,AM,
1300680,2021-01-26,49,AM,
1300680,2021-01-27,7,AM,
1300680,2021-01-28,7,AM,
1300680,2021-01-29,12,AM,19
1300680,2021-02-01,15,AM,21
1300706,2021-01-19,1,AM,
1300706,2021-01-20,83,AM,
1300706,2021-01-21,2,AM,
1300706,2021-01-22,28,AM,
1300706,2021-01-23,31,AM,
1300706,2021-01-24,13,AM,
1300706,2021-01-25,77,AM,33.5714285714286
1300706,2021-01-26,62,AM,42.2857142857143
1300706,2021-01-27,46,AM,37
1300706,2021-01-28,14,AM,38.7142857142857
1300706,2021-01-29,14,AM,36.7142857142857
1300706,2021-02-01,7,AM,33.2857142857143
1300706,2021-02-02,119,AM,48.4285714285714
1300706,2021-02-04,12,AM,39.1428571428571
1300805,2021-01-21,18,AM,
1300805,2021-01-22,55,AM,
1300805,2021-01-23,157,AM,
1300805,2021-01-24,172,AM,
1300805,2021-01-25,186,AM,
1300805,2021-01-26,116,AM,
1300805,2021-01-27,11,AM,102.142857142857
1300805,2021-01-28,13,AM,101.428571428571
1300805,2021-01-29,7,AM,94.5714285714286
1300805,2021-02-01,163,AM,95.4285714285714
1300805,2021-02-02,162,AM,94
1300805,2021-02-03,167,AM,91.2857142857143
1300805,2021-02-04,123,AM,92.2857142857143
1300805,2021-02-05,53,AM,98.2857142857143
1300805,2021-02-08,53,AM,104
1300805,2021-02-09,3,AM,103.428571428571
1300805,2021-02-11,14,AM,82.1428571428571
1300839,2021-01-20,52,AM,
1300839,2021-01-21,4,AM,
1300839,2021-01-22,1,AM,
1300839,2021-01-24,1,AM,
1300839,2021-01-25,3,AM,
1300839,2021-01-26,12,AM,
1300839,2021-01-27,1,AM,10.5714285714286
1300839,2021-01-29,30,AM,7.42857142857143
1300839,2021-01-30,72,AM,17.1428571428571
1300839,2021-01-31,42,AM,23
1300839,2021-02-01,43,AM,29
1300839,2021-02-02,21,AM,31.5714285714286
1300839,2021-02-03,11,AM,31.4285714285714
1300839,2021-02-04,10,AM,32.7142857142857
1300904,2021-01-20,20,AM,
1300904,2021-01-21,1,AM,
1300904,2021-01-22,4,AM,
1300904,2021-01-23,3,AM,
1300904,2021-01-26,16,AM,
1300904,2021-02-01,50,AM,
1300904,2021-02-03,70,AM,23.4285714285714
1300904,2021-02-04,22,AM,23.7142857142857
1300904,2021-02-07,11,AM,25.1428571428571
1300904,2021-02-08,18,AM,27.1428571428571
1300904,2021-02-09,5,AM,27.4285714285714
1301001,2021-01-20,64,AM,
1301001,2021-01-21,43,AM,
1301001,2021-01-22,1,AM,
1301001,2021-01-23,14,AM,
1301001,2021-01-24,48,AM,
1301001,2021-01-25,4,AM,
1301001,2021-01-26,25,AM,28.4285714285714
1301001,2021-01-27,1,AM,19.4285714285714
1301001,2021-01-28,2,AM,13.5714285714286
1301001,2021-01-30,181,AM,39.2857142857143
1301001,2021-01-31,212,AM,67.5714285714286
1301001,2021-02-01,77,AM,71.7142857142857
1301001,2021-02-02,72,AM,81.4285714285714
1301001,2021-02-03,58,AM,86.1428571428571
1301001,2021-02-05,32,AM,90.5714285714286
1301001,2021-02-06,5,AM,91
1301001,2021-02-08,2,AM,65.4285714285714
1301001,2021-02-10,9,AM,36.4285714285714
1301001,2021-02-11,1,AM,25.5714285714286
1301100,2021-01-20,2,AM,
1301100,2021-01-21,14,AM,
1301100,2021-01-22,66,AM,
1301100,2021-01-23,85,AM,
1301100,2021-01-24,27,AM,
1301100,2021-01-25,52,AM,
1301100,2021-01-26,45,AM,41.5714285714286
1301100,2021-01-27,7,AM,42.2857142857143
1301100,2021-01-28,13,AM,42.1428571428571
1301100,2021-01-29,129,AM,51.1428571428572
1301100,2021-02-01,57,AM,47.1428571428571
1301100,2021-02-02,75,AM,54
1301100,2021-02-03,131,AM,65.2857142857143
1301100,2021-02-04,60,AM,67.4285714285714
1301100,2021-02-05,20,AM,69.2857142857143
1301100,2021-02-08,49,AM,74.4285714285714
1301100,2021-02-09,94,AM,69.4285714285714
1301100,2021-02-10,43,AM,67.4285714285714
1301100,2021-02-11,10,AM,58.1428571428572
1301159,2021-01-20,3,AM,
1301159,2021-01-21,23,AM,
1301159,2021-01-22,20,AM,
1301159,2021-01-23,5,AM,
1301159,2021-01-24,4,AM,
1301159,2021-01-25,6,AM,
1301159,2021-01-26,7,AM,9.71428571428571
1301159,2021-01-27,1,AM,9.42857142857143
1301159,2021-01-28,1,AM,6.28571428571429
1301159,2021-01-29,4,AM,4
1301159,2021-02-01,20,AM,6.14285714285714
1301159,2021-02-02,20,AM,8.42857142857143
1301159,2021-02-03,40,AM,13.2857142857143
1301159,2021-02-04,25,AM,15.8571428571429
1301159,2021-02-05,12,AM,17.4285714285714
1301159,2021-02-10,3,AM,17.7142857142857
1301308,2021-01-23,1,AM,
1301308,2021-01-25,52,AM,
1301308,2021-01-27,9,AM,
1301308,2021-01-28,6,AM,
1301308,2021-01-29,25,AM,
1301308,2021-02-01,8,AM,
1301308,2021-02-02,6,AM,15.2857142857143
1301308,2021-02-03,7,AM,16.1428571428571
1301308,2021-02-04,16,AM,11
1301308,2021-02-05,19,AM,12.4285714285714
1301308,2021-02-08,47,AM,18.2857142857143
1301308,2021-02-09,9,AM,16
1301308,2021-02-10,40,AM,20.5714285714286
1301308,2021-02-11,32,AM,24.2857142857143
1301407,2021-01-20,159,AM,
1301407,2021-01-21,67,AM,
1301407,2021-01-22,6,AM,
1301407,2021-01-25,5,AM,
1301407,2021-01-28,12,AM,
1301407,2021-01-30,2,AM,
1301407,2021-02-01,18,AM,38.4285714285714
1301407,2021-02-02,1,AM,15.8571428571429
1301407,2021-02-03,30,AM,10.5714285714286
1301407,2021-02-04,2,AM,10
1301407,2021-02-10,16,AM,11.5714285714286
1301506,2021-01-19,1,AM,
1301506,2021-01-20,381,AM,
1301506,2021-01-21,142,AM,
1301506,2021-01-22,58,AM,
1301506,2021-01-25,58,AM,
1301506,2021-01-26,15,AM,
1301506,2021-01-27,1,AM,93.7142857142857
1301506,2021-02-01,102,AM,108.142857142857
1301506,2021-02-03,132,AM,72.5714285714286
1301506,2021-02-04,51,AM,59.5714285714286
1301506,2021-02-08,1,AM,51.4285714285714
1301506,2021-02-10,6,AM,44
1301506,2021-02-11,23,AM,45.1428571428572
1301654,2021-01-20,2,AM,
1301654,2021-01-21,7,AM,
1301654,2021-01-22,4,AM,
1301654,2021-01-30,27,AM,
1301654,2021-02-01,4,AM,
1301654,2021-02-02,24,AM,
1301654,2021-02-03,14,AM,11.7142857142857
1301654,2021-02-08,5,AM,12.1428571428571
1301654,2021-02-09,23,AM,14.4285714285714
1301704,2021-01-21,139,AM,
1301704,2021-01-22,43,AM,
1301704,2021-01-23,51,AM,
1301704,2021-01-24,2,AM,
1301704,2021-01-25,10,AM,
1301704,2021-01-26,63,AM,
1301704,2021-01-27,356,AM,94.8571428571429
1301704,2021-01-28,101,AM,89.4285714285714
1301704,2021-01-29,213,AM,113.714285714286
1301704,2021-01-30,451,AM,170.857142857143
1301704,2021-01-31,84,AM,182.571428571429
1301704,2021-02-01,126,AM,199.142857142857
1301704,2021-02-02,106,AM,205.285714285714
1301704,2021-02-03,82,AM,166.142857142857
1301704,2021-02-04,92,AM,164.857142857143
1301704,2021-02-05,128,AM,152.714285714286
1301704,2021-02-06,20,AM,91.1428571428571
1301704,2021-02-07,10,AM,80.5714285714286
1301704,2021-02-08,48,AM,69.4285714285714
1301704,2021-02-09,22,AM,57.4285714285714
1301704,2021-02-10,56,AM,53.7142857142857
1301803,2021-01-20,63,AM,
1301803,2021-01-21,4,AM,
1301803,2021-01-22,13,AM,
1301803,2021-01-25,2,AM,
1301803,2021-01-26,12,AM,
1301803,2021-01-27,48,AM,
1301803,2021-01-28,31,AM,24.7142857142857
1301803,2021-01-29,34,AM,20.5714285714286
1301803,2021-02-01,35,AM,25
1301803,2021-02-02,63,AM,32.1428571428572
1301803,2021-02-03,25,AM,35.4285714285714
1301803,2021-02-04,23,AM,37
1301803,2021-02-05,8,AM,31.2857142857143
1301803,2021-02-08,8,AM,28
1301803,2021-02-09,20,AM,26
1301803,2021-02-10,21,AM,24
1301803,2021-02-11,7,AM,16
1301803,2021-02-12,4,AM,13
1301852,2021-01-19,2,AM,
1301852,2021-01-20,91,AM,
1301852,2021-01-21,50,AM,
1301852,2021-01-23,24,AM,
1301852,2021-01-24,3,AM,
1301852,2021-01-25,1,AM,
1301852,2021-01-26,19,AM,27.1428571428571
1301852,2021-01-27,21,AM,29.8571428571429
1301852,2021-01-28,2,AM,17.1428571428571
1301852,2021-01-29,3,AM,10.4285714285714
1301852,2021-02-02,14,AM,9
1301852,2021-02-03,71,AM,18.7142857142857
1301852,2021-02-05,14,AM,20.5714285714286
1301852,2021-02-06,56,AM,25.8571428571429
1301852,2021-02-08,17,AM,25.2857142857143
1301852,2021-02-09,52,AM,32.4285714285714
1301852,2021-02-10,22,AM,35.1428571428571
1301852,2021-02-11,42,AM,39.1428571428571
1301902,2021-01-21,85,AM,
1301902,2021-01-22,22,AM,
1301902,2021-01-23,35,AM,
1301902,2021-01-24,23,AM,
1301902,2021-01-25,46,AM,
1301902,2021-01-26,38,AM,
1301902,2021-01-27,133,AM,54.5714285714286
1301902,2021-01-28,25,AM,46
1301902,2021-01-29,79,AM,54.1428571428572
1301902,2021-01-30,479,AM,117.571428571429
1301902,2021-01-31,236,AM,148
1301902,2021-02-01,384,AM,196.285714285714
1301902,2021-02-02,246,AM,226
1301902,2021-02-03,97,AM,220.857142857143
1301902,2021-02-04,40,AM,223
1301902,2021-02-05,60,AM,220.285714285714
1301902,2021-02-06,17,AM,154.285714285714
1301902,2021-02-07,14,AM,122.571428571429
1301902,2021-02-08,65,AM,77
1301902,2021-02-09,58,AM,50.1428571428572
1301902,2021-02-10,21,AM,39.2857142857143
1301902,2021-02-11,19,AM,36.2857142857143
1301951,2021-01-19,16,AM,
1301951,2021-01-20,2,AM,
1301951,2021-01-21,11,AM,
1301951,2021-01-22,39,AM,
1301951,2021-01-30,2,AM,
1301951,2021-02-05,2,AM,
1301951,2021-02-08,20,AM,13.1428571428571
1301951,2021-02-10,22,AM,14
1301951,2021-02-11,1,AM,13.8571428571429
1302009,2021-01-21,47,AM,
1302009,2021-01-22,4,AM,
1302108,2021-01-20,1,AM,
1302108,2021-01-21,7,AM,
1302108,2021-01-22,22,AM,
1302108,2021-01-25,2,AM,
1302108,2021-01-26,3,AM,
1302108,2021-02-01,10,AM,
1302108,2021-02-02,10,AM,7.85714285714286
1302108,2021-02-05,6,AM,8.57142857142857
1302108,2021-02-09,13,AM,9.42857142857143
1302108,2021-02-11,9,AM,7.57142857142857
1302306,2021-01-20,28,AM,
1302306,2021-01-21,4,AM,
1302405,2021-01-19,5,AM,
1302405,2021-01-20,180,AM,
1302405,2021-01-21,44,AM,
1302405,2021-01-22,78,AM,
1302405,2021-01-23,45,AM,
1302405,2021-01-24,86,AM,
1302405,2021-01-25,108,AM,78
1302405,2021-01-26,117,AM,94
1302405,2021-01-27,129,AM,86.7142857142857
1302405,2021-01-28,255,AM,116.857142857143
1302405,2021-01-29,185,AM,132.142857142857
1302405,2021-01-30,235,AM,159.285714285714
1302405,2021-01-31,359,AM,198.285714285714
1302405,2021-02-01,170,AM,207.142857142857
1302405,2021-02-02,75,AM,201.142857142857
1302405,2021-02-03,189,AM,209.714285714286
1302405,2021-02-04,128,AM,191.571428571429
1302405,2021-02-05,60,AM,173.714285714286
1302405,2021-02-06,11,AM,141.714285714286
1302405,2021-02-07,4,AM,91
1302405,2021-02-08,37,AM,72
1302405,2021-02-09,67,AM,70.8571428571429
1302405,2021-02-10,17,AM,46.2857142857143
1302504,2021-01-19,79,AM,
1302504,2021-01-20,159,AM,
1302504,2021-01-21,77,AM,
1302504,2021-01-22,85,AM,
1302504,2021-01-23,26,AM,
1302504,2021-01-25,45,AM,
1302504,2021-01-26,19,AM,70
1302504,2021-01-28,34,AM,63.5714285714286
1302504,2021-01-29,66,AM,50.2857142857143
